Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
leaf,hsmdc2mgt04a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt05a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet5,True
leaf,hsmdc2mgt05a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet5,True
leaf,hsmdc2mgt05a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt06a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet6,True
leaf,hsmdc2mgt06a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet6,True
leaf,hsmdc2mgt06a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt07a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet7,True
leaf,hsmdc2mgt07a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet7,True
leaf,hsmdc2mgt07a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt08a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet8,True
leaf,hsmdc2mgt08a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet8,True
leaf,hsmdc2mgt08a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt09a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet9,True
leaf,hsmdc2mgt09a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet9,True
leaf,hsmdc2mgt09a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt10a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet10,True
leaf,hsmdc2mgt10a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet10,True
leaf,hsmdc2mgt10a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmmdf1mgmt01a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet5/7,True
leaf,hsmmdf1mgmt01a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet5/7,True
leaf,hsmmdf1mgmt01a,Ethernet 1-48,server,MDF-MGMT-LEAF-Host,,True
leaf,hsmmdf2mgmt01a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet6/7,True
leaf,hsmmdf2mgmt01a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet6/7,True
leaf,hsmdc1mgtagg01a,Ethernet1,leaf,hsmdc1mgt01a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet2,leaf,hsmdc1mgt02a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet3,leaf,hsmdc1mgt03a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet4,leaf,hsmdc1mgt04a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet5,leaf,hsmdc1mgt05a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet6,leaf,hsmdc1mgt06a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet7,leaf,hsmdc1mgt07a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet8,leaf,hsmdc1mgt08a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet9,leaf,hsmdc1mgt09a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet10,leaf,hsmdc1mgt10a,Ethernet49,True
leaf,hsmdc1mgtagg01a,Ethernet97/1,l3spine,ismmgtsp01a,Ethernet3/49/1,True
leaf,hsmdc1mgtagg01a,Ethernet98/1,l3spine,ismmgtsp02a,Ethernet3/49/1,True
leaf,hsmdc1mgtagg01a,Ethernet103/1,mlag_peer,hsmdc1mgtagg02a,Ethernet103/1,True
leaf,hsmdc1mgtagg01a,Ethernet104/1,mlag_peer,hsmdc1mgtagg02a,Ethernet104/1,True
leaf,hsmdc1mgtagg02a,Ethernet1,leaf,hsmdc1mgt01a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet2,leaf,hsmdc1mgt02a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet3,leaf,hsmdc1mgt03a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet4,leaf,hsmdc1mgt04a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet5,leaf,hsmdc1mgt05a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet6,leaf,hsmdc1mgt06a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet7,leaf,hsmdc1mgt07a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet8,leaf,hsmdc1mgt08a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet9,leaf,hsmdc1mgt09a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet10,leaf,hsmdc1mgt10a,Ethernet50,True
leaf,hsmdc1mgtagg02a,Ethernet97/1,l3spine,ismmgtsp01a,Ethernet4/49/1,True
leaf,hsmdc1mgtagg02a,Ethernet98/1,l3spine,ismmgtsp02a,Ethernet4/49/1,True
leaf,hsmdc1mgtagg02a,Ethernet103/1,mlag_peer,hsmdc1mgtagg01a,Ethernet103/1,True
leaf,hsmdc1mgtagg02a,Ethernet104/1,mlag_peer,hsmdc1mgtagg01a,Ethernet104/1,True
leaf,hsmdc2mgtagg01a,Ethernet1,leaf,hsmdc2mgt01a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet2,leaf,hsmdc2mgt02a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet3,leaf,hsmdc2mgt03a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet4,leaf,hsmdc2mgt04a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet5,leaf,hsmdc2mgt05a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet5/7,leaf,hsmmdf1mgmt01a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet6,leaf,hsmdc2mgt06a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet6/7,leaf,hsmmdf2mgmt01a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet7,leaf,hsmdc2mgt07a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet8,leaf,hsmdc2mgt08a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet9,leaf,hsmdc2mgt09a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet10,leaf,hsmdc2mgt10a,Ethernet49,True
leaf,hsmdc2mgtagg01a,Ethernet97/1,l3spine,ismmgtsp01a,Ethernet5/49/1,True
leaf,hsmdc2mgtagg01a,Ethernet98/1,l3spine,ismmgtsp02a,Ethernet5/49/1,True
leaf,hsmdc2mgtagg01a,Ethernet103/1,mlag_peer,hsmdc2mgtagg02a,Ethernet103/1,True
leaf,hsmdc2mgtagg01a,Ethernet104/1,mlag_peer,hsmdc2mgtagg02a,Ethernet104/1,True
leaf,hsmdc2mgtagg02a,Ethernet1,leaf,hsmdc2mgt01a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet2,leaf,hsmdc2mgt02a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet3,leaf,hsmdc2mgt03a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet4,leaf,hsmdc2mgt04a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet5,leaf,hsmdc2mgt05a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet5/7,leaf,hsmmdf1mgmt01a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet6,leaf,hsmdc2mgt06a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet6/7,leaf,hsmmdf2mgmt01a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet7,leaf,hsmdc2mgt07a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet8,leaf,hsmdc2mgt08a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet9,leaf,hsmdc2mgt09a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet10,leaf,hsmdc2mgt10a,Ethernet50,True
leaf,hsmdc2mgtagg02a,Ethernet97/1,l3spine,ismmgtsp01a,Ethernet6/49/1,True
leaf,hsmdc2mgtagg02a,Ethernet98/1,l3spine,ismmgtsp02a,Ethernet6/49/1,True
